estate,debts,wills,husband,wives,father,mother,sons,daughters,brothers_m,sisters_m,grandfather,grandmother,share_husband,share_wife,share_father,share_mother,share_sons,share_daughters
77038,20137,5397.35,1,0,0,0,0,1,1,0,0,0,12875.91,0.0,0.0,0.0,0.0,34335.77
135018,27231,15973.28,1,0,1,0,1,1,1,1,1,0,22953.43,0.0,15302.29,0.0,35705.34,17852.67
71096,12508,13138.92,1,0,0,1,1,1,1,1,1,1,11362.27,0.0,0.0,7574.85,21209.57,5302.39
71152,807,23297.46,0,1,0,1,1,1,0,0,1,0,0.0,5880.94,0.0,7841.26,16662.67,16662.67
104290,21838,16516.95,1,0,1,1,1,1,0,1,1,1,16483.76,0.0,10989.17,10989.17,20604.7,6868.23
70739,16654,1433.86,1,0,0,1,1,1,1,1,1,1,13162.78,0.0,0.0,8775.19,20475.44,10237.72
178287,37145,7271.94,1,0,0,0,1,0,0,1,1,0,33467.51,0.0,0.0,0.0,100402.54,0.0
139167,30807,5878.98,1,0,0,1,0,1,0,1,1,1,23649.47,0.0,0.0,15766.31,0.0,63065.24
179922,33376,24256.76,0,1,1,0,1,1,1,0,0,0,0.0,15286.16,20381.54,0.0,74247.04,12374.51
140403,14303,21274.92,0,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,78618.81,26206.27
173527,21318,25571.72,0,0,0,1,1,0,0,1,1,1,0.0,0.0,0.0,21106.21,105531.07,0.0
167441,19773,47741.19,1,0,1,1,1,0,1,0,0,1,24981.7,0.0,16654.47,16654.47,41636.17,0.0
160689,20391,28548.33,0,0,1,0,1,1,1,1,1,1,0.0,0.0,18624.94,0.0,62083.15,31041.58
77162,4585,1879.25,1,0,0,1,1,1,1,0,0,1,17674.44,0.0,0.0,11782.96,30930.27,10310.09
108658,11949,17206.47,0,1,1,0,1,1,0,1,0,0,0.0,9937.82,13250.42,0.0,45051.43,11262.86
155059,41244,33558.21,1,0,1,1,0,1,1,1,1,1,16051.36,0.0,10700.91,10700.91,0.0,42803.62
95939,13243,5324.7,0,0,1,1,1,1,0,1,1,1,0.0,0.0,12895.22,12895.22,34387.24,17193.62
65706,2362,16016.35,1,0,1,0,1,1,1,1,1,1,11831.91,0.0,7887.94,0.0,15775.88,11831.91
128444,7622,32300.44,1,0,0,1,1,0,1,1,1,1,22130.39,0.0,0.0,14753.59,51637.58,0.0
90258,17929,8294.31,1,0,0,0,1,0,0,1,1,0,16008.67,0.0,0.0,0.0,48026.02,0.0
114719,13259,14829.06,0,0,0,1,1,1,1,1,1,0,0.0,0.0,0.0,14438.49,48128.3,24064.15
102155,19242,27383.3,1,0,0,1,0,1,1,1,1,0,13882.42,0.0,0.0,9254.95,0.0,27764.85
99315,9873,1671.02,1,0,1,1,0,1,1,0,0,1,20254.84,0.0,13503.23,13503.23,0.0,40509.68
133601,476,11408.79,1,0,0,0,0,1,0,1,0,0,30429.05,0.0,0.0,0.0,0.0,81144.14
60785,17674,1865.11,0,1,0,1,1,1,0,1,1,0,0.0,5155.74,0.0,6874.31,14607.92,14607.92
83674,6539,2181.71,0,0,0,1,1,1,1,0,1,1,0.0,0.0,0.0,12492.21,49968.86,12492.22
183392,11733,15920.83,0,1,1,0,1,1,1,1,1,0,0.0,19467.27,25956.36,0.0,82735.9,27578.63
82660,17610,9404.11,1,0,0,0,1,1,1,1,0,1,13911.47,0.0,0.0,0.0,31300.81,10433.6
143059,23650,37851.75,1,0,1,1,1,1,0,0,1,1,20389.31,0.0,13592.88,13592.88,22654.79,11327.4
187021,30080,33289.58,0,1,0,0,1,0,1,1,0,1,0.0,15456.43,0.0,0.0,108194.99,0.0
51031,8979,7815.06,1,0,0,0,1,1,1,1,1,0,8559.24,0.0,0.0,0.0,17118.47,8559.24
71143,14991,10777.39,1,0,0,1,1,1,1,1,1,0,11343.65,0.0,0.0,7562.43,15124.87,11343.65
98943,9704,5244.76,0,1,1,0,1,1,1,0,0,0,0.0,10499.28,13999.04,0.0,44621.94,14873.98
98249,3056,31012.73,1,0,1,1,1,0,1,1,0,1,16045.07,0.0,10696.71,10696.71,26741.78,0.0
111042,22538,17864.06,1,0,1,1,0,0,1,1,0,0,35319.97,0.0,11773.32,11773.32,0.0,0.0
115252,18189,13550.79,1,0,0,0,1,0,0,0,1,0,20878.05,0.0,0.0,0.0,62634.16,0.0
177806,5660,4827.47,0,1,0,1,1,0,1,1,0,1,0.0,20914.82,0.0,27886.42,118517.29,0.0
67064,12675,134.27,0,1,1,0,1,1,0,1,0,0,0.0,6781.84,9042.45,0.0,25620.29,12810.14
162746,41074,24613.49,1,0,0,0,0,0,0,0,1,1,48529.25,0.0,0.0,0.0,0.0,0.0
152543,34725,16522.27,0,0,0,0,1,0,1,1,0,1,0.0,0.0,0.0,0.0,101295.73,0.0
177727,8018,33790.82,0,0,1,0,1,1,0,0,1,0,0.0,0.0,22653.03,0.0,75510.1,37755.05
152846,42028,26792.48,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,48014.58,36010.94
182235,12531,23556.43,1,0,0,0,1,1,1,1,0,0,36536.89,0.0,0.0,0.0,73073.79,36536.89
106820,1633,3611.7,1,0,0,1,0,1,1,1,1,1,23440.45,0.0,0.0,15626.97,0.0,62507.88
115536,6180,14397.82,1,0,1,1,1,1,1,0,1,0,23739.54,0.0,15826.36,15826.36,19782.95,19782.95
122923,15347,2127.82,0,1,1,1,1,0,0,1,1,0,0.0,13181.02,17574.7,17574.7,57117.76,0.0
66712,5312,7079.38,0,0,1,0,0,1,1,1,1,0,0.0,0.0,9053.44,0.0,0.0,36213.75
71209,12110,4327.68,1,0,1,1,0,1,0,0,0,1,10954.26,0.0,7302.84,7302.84,0.0,29211.37
79854,5369,17835.97,1,0,0,0,0,1,1,1,0,0,14162.26,0.0,0.0,0.0,0.0,37766.02
158456,18540,42853.73,0,1,0,0,0,0,1,0,1,0,0.0,24265.57,0.0,0.0,0.0,0.0
52146,8978,4917.54,1,0,1,1,1,0,1,0,1,0,9562.61,0.0,6375.08,6375.08,15937.69,0.0
104755,26791,11173.68,1,0,1,0,1,1,1,0,1,1,16697.58,0.0,11131.72,0.0,25974.01,12987.01
170290,39655,27191.59,1,0,1,0,0,0,1,1,1,1,51721.71,0.0,17240.57,0.0,0.0,0.0
158785,45491,7722.29,1,0,0,1,1,1,1,1,1,0,26392.93,0.0,0.0,17595.28,49266.8,12316.7
160930,30209,12242.88,0,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,19746.35,65821.18,32910.59
187850,54349,38506.54,0,1,1,0,1,1,1,1,0,1,0.0,11874.31,15832.41,0.0,44858.49,22429.25
54340,11846,1624.45,0,1,1,0,1,0,1,0,1,1,0.0,5108.69,6811.59,0.0,28949.26,0.0
135518,17577,25071.25,0,0,1,0,0,1,1,1,1,1,0.0,0.0,15478.29,0.0,0.0,46434.88
62314,8770,3341.94,1,0,1,1,1,1,1,1,1,0,12550.51,0.0,8367.01,8367.01,11952.87,8964.65
82906,21404,19266.89,0,1,1,0,1,0,1,1,1,1,0.0,5279.39,7039.18,0.0,29916.54,0.0
129265,34372,29764.26,1,0,1,0,1,1,1,0,0,1,16282.19,0.0,10854.79,0.0,15196.71,22795.06
115772,11608,5912.98,1,0,1,1,1,1,0,1,0,0,24562.76,0.0,16375.17,16375.17,35089.65,5848.28
134349,20751,15570.67,1,0,1,1,1,1,1,1,0,1,24506.83,0.0,16337.89,16337.89,27229.81,13614.91
177589,18237,49868.43,0,1,0,0,1,0,1,0,1,0,0.0,13685.45,0.0,0.0,95798.12,0.0
170112,16609,29750.01,1,0,1,0,1,1,1,0,0,0,30938.25,0.0,20625.5,0.0,48126.16,24063.08
175804,2283,42212.9,0,1,1,1,0,1,1,1,1,1,0.0,14589.79,19453.05,19453.05,0.0,77812.21
140381,11563,8015.35,1,0,0,0,1,1,1,1,1,0,30200.66,0.0,0.0,0.0,36240.79,54361.19
184299,7014,58041.48,0,0,1,0,1,0,0,1,1,1,0.0,0.0,19873.92,0.0,99369.6,0.0
116827,19330,26765.95,0,0,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,56584.84,14146.21
127168,28895,17181.87,1,0,0,1,1,1,0,1,1,0,20272.78,0.0,0.0,13515.19,31535.44,15767.72
165631,34379,31081.86,0,0,0,1,1,1,1,1,1,0,0.0,0.0,0.0,16695.02,55650.08,27825.04
107125,31110,116.69,1,0,0,0,0,1,0,1,1,1,18974.58,0.0,0.0,0.0,0.0,50598.87
91943,7387,15419.72,1,0,0,1,0,0,1,1,0,0,34568.14,0.0,0.0,11522.71,0.0,0.0
58656,2875,10800.45,1,0,1,0,1,1,1,1,0,0,11245.14,0.0,7496.76,0.0,17492.44,8746.22
120181,4788,2429.04,1,0,1,0,1,1,0,0,1,0,28240.99,0.0,18827.33,0.0,43930.43,21965.21
136711,40792,18010.31,0,1,0,0,1,0,1,1,1,0,0.0,9738.59,0.0,0.0,68170.1,0.0
191159,52694,43741.42,0,0,0,1,1,0,1,1,0,0,0.0,0.0,0.0,15787.26,78936.32,0.0
119978,30752,22174.41,1,0,0,1,1,1,0,1,0,0,16762.9,0.0,0.0,11175.26,15645.37,23468.06
65999,335,15858.63,0,1,0,1,1,0,1,1,1,0,0.0,6225.67,0.0,8300.9,35278.8,0.0
58422,8639,8375.6,1,0,1,1,1,0,1,1,1,1,10351.85,0.0,6901.23,6901.23,17253.08,0.0
82709,17901,2662.27,1,0,0,0,1,1,1,1,0,1,15536.43,0.0,0.0,0.0,31072.87,15536.43
92612,19827,11525.3,0,0,1,1,0,1,1,1,1,1,0.0,0.0,10209.95,10209.95,0.0,30629.85
124201,17903,14240.76,1,0,0,0,1,1,1,1,0,0,23014.31,0.0,0.0,0.0,39453.1,29589.83
197661,57883,3490.74,1,0,1,0,1,1,0,0,1,0,34071.82,0.0,22714.54,0.0,59625.68,19875.23
75568,3781,961.05,0,0,1,0,1,1,1,0,0,0,0.0,0.0,11804.32,0.0,39347.75,19673.88
171089,18206,44684.1,0,1,0,1,1,1,0,0,1,0,0.0,13524.86,0.0,18033.15,43794.79,32846.09
177881,11738,16698.63,1,0,1,1,1,1,0,1,1,0,37361.09,0.0,24907.39,24907.39,35581.99,26686.49
106700,25854,9681.25,0,1,1,0,1,1,0,1,1,1,0.0,8895.59,11860.79,0.0,28804.78,21603.58
176856,39243,42968.86,0,0,0,1,1,1,0,1,0,1,0.0,0.0,0.0,15774.02,52580.08,26290.04
81653,2553,11488.3,0,1,0,1,1,1,0,1,1,0,0.0,8451.46,0.0,11268.62,19156.65,28734.97
69839,5128,14826.3,0,0,1,0,1,1,1,1,1,1,0.0,0.0,8314.12,0.0,35631.93,5938.65
65581,8471,7189.85,0,0,1,1,0,1,1,1,0,0,0.0,0.0,8320.02,8320.02,0.0,24960.08
77709,1302,1346.12,0,1,0,0,1,0,1,0,0,0,0.0,9382.61,0.0,0.0,65678.27,0.0
101812,13391,22828.1,0,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,10932.15,54660.75,0.0
76048,14799,9478.6,0,1,0,1,1,0,0,0,0,1,0.0,6471.3,0.0,8628.4,36670.7,0.0
91551,23031,16699.29,1,0,0,1,0,1,1,1,1,0,11958.63,0.0,0.0,7972.42,0.0,31889.67
129046,18873,6112.71,1,0,0,1,1,1,1,1,1,1,26015.07,0.0,0.0,17343.38,30350.92,30350.92
194804,42774,24237.38,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,21298.77,0.0,63896.31
87828,20666,16636.23,1,0,0,1,1,1,1,1,0,1,12631.44,0.0,0.0,8420.96,14736.68,14736.68
193191,13310,43354.04,0,0,0,0,1,1,1,0,1,0,0.0,0.0,0.0,0.0,109221.57,27305.39
98002,2890,7587.48,0,0,1,1,1,1,1,1,0,1,0.0,0.0,14587.42,14587.42,33342.67,25007.01
193761,39995,41297.95,0,1,1,0,1,1,1,1,0,0,0.0,14058.51,18744.67,0.0,39832.43,39832.43
111042,19034,12999.98,0,0,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,52672.01
178439,48387,38503.74,0,1,0,1,1,1,1,0,0,0,0.0,11443.53,0.0,15258.04,55582.87,9263.81
119611,21362,16166.52,1,0,1,0,0,1,1,0,1,0,20520.62,0.0,13680.41,0.0,0.0,41041.24
192276,4193,57459.97,0,0,0,1,0,0,0,1,1,1,0.0,0.0,0.0,21770.5,0.0,0.0
61365,3382,15613.02,1,0,1,1,1,1,1,1,1,1,10592.49,0.0,7061.66,7061.66,7061.66,10592.5
186174,42099,24317.75,1,0,1,0,1,1,0,1,0,0,29939.31,0.0,19959.54,0.0,55886.72,13971.68
73232,9184,19770.56,1,0,1,1,1,0,1,1,0,1,11069.36,0.0,7379.57,7379.57,18448.93,0.0
158329,8190,33594.65,0,1,0,0,0,1,1,0,1,0,0.0,14568.04,0.0,0.0,0.0,58272.18
105055,6071,20627.73,1,0,1,1,1,0,1,0,1,0,19589.07,0.0,13059.38,13059.38,32648.45,0.0
184414,41384,40582.41,0,1,1,0,1,0,0,1,1,1,0.0,12805.95,17074.6,0.0,72567.04,0.0
128281,32909,28262.53,1,0,1,1,0,1,1,1,0,0,15486.8,0.0,10324.53,10324.53,0.0,30973.6
103983,11710,30517.47,1,0,1,1,1,0,1,1,0,0,15438.88,0.0,10292.59,10292.59,25731.47,0.0
69146,1042,20080.84,1,0,1,1,0,1,1,1,1,0,9604.63,0.0,6403.09,6403.09,0.0,25612.35
85336,21142,9798.99,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,9065.83,30219.45,15109.73
144706,5694,10825.36,1,0,1,1,1,1,0,1,0,1,32046.66,0.0,21364.44,21364.44,35607.4,17803.7
151558,23622,40685.66,0,0,1,0,0,1,1,1,1,1,0.0,0.0,14541.72,0.0,0.0,43625.17
153868,46022,17856.5,0,0,1,0,1,0,1,1,0,1,0.0,0.0,14998.25,0.0,74991.25,0.0
190370,37302,19746.72,1,0,0,1,1,1,1,1,0,0,33330.32,0.0,0.0,22220.21,51847.16,25923.58
171737,4926,55356.36,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,74303.09
138680,38133,20828.81,0,0,1,1,0,1,1,0,0,0,0.0,0.0,13286.36,13286.36,0.0,39859.1
80890,15426,16583.43,0,0,1,0,1,1,1,1,0,0,0.0,0.0,8146.76,0.0,34914.69,5819.12
129362,8409,2372.06,1,0,0,0,0,1,0,0,0,0,29645.24,0.0,0.0,0.0,0.0,59290.47
71994,9694,8186.69,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,54113.31,0.0
153498,15669,43330.18,1,0,0,0,0,1,0,0,0,1,23624.71,0.0,0.0,0.0,0.0,62999.21
150547,9974,30659.85,1,0,1,1,1,1,1,1,1,0,27478.29,0.0,18318.86,18318.86,30531.43,15265.72
108852,12275,14498.09,1,0,1,0,0,1,0,1,0,1,18941.29,0.0,12627.52,0.0,0.0,50510.1
150700,15282,31640.2,1,0,1,1,0,1,1,0,0,1,23948.72,0.0,15965.82,15965.82,0.0,47897.45
155394,22514,12129.28,1,0,1,1,1,1,1,1,1,0,30187.68,0.0,20125.12,20125.12,25156.4,25156.4
89642,26459,20775.41,0,0,0,1,1,1,1,1,1,0,0.0,0.0,0.0,7067.93,23559.77,11779.89
68325,1950,13191.98,0,0,0,0,1,1,1,1,0,1,0.0,0.0,0.0,0.0,45585.45,7597.57
78863,18050,14275.86,0,0,1,0,1,1,0,1,1,1,0.0,0.0,7756.19,0.0,33240.81,5540.14
50853,1834,7823.35,0,0,1,0,1,1,0,1,1,0,0.0,0.0,6865.94,0.0,22886.47,11443.24
78990,18588,4378.92,1,0,1,0,1,1,0,1,1,0,14005.77,0.0,9337.18,0.0,16340.07,16340.07
78680,10327,14754.68,0,1,0,0,1,1,1,1,0,0,0.0,6699.79,0.0,0.0,40198.74,6699.79
171276,42604,7418.49,0,0,1,1,0,1,0,0,1,0,0.0,0.0,20208.92,20208.92,0.0,80835.67
196954,26708,33836.27,1,0,1,0,1,0,1,1,1,1,34102.43,0.0,22734.96,0.0,79572.34,0.0
144736,25213,14116.68,1,0,1,0,1,1,1,0,1,0,26351.58,0.0,17567.72,0.0,46115.27,15371.76
76390,12789,1066.7,1,0,1,1,1,1,1,1,1,0,15633.58,0.0,10422.38,10422.38,10422.38,15633.58
73315,4488,19638.75,1,0,1,1,0,1,0,1,1,1,11351.13,0.0,7567.42,7567.42,0.0,22702.27
111770,30524,9952.46,0,0,1,1,1,0,0,1,0,0,0.0,0.0,11882.26,11882.26,47529.03,0.0
163436,44712,33460.7,0,1,0,1,0,1,1,1,0,1,0.0,10657.91,0.0,14210.55,0.0,56842.2
134287,36999,10491.2,0,0,1,1,1,1,1,1,0,0,0.0,0.0,14466.13,14466.13,33065.45,24799.09
71556,1683,10805.81,0,0,1,1,1,1,1,1,1,1,0.0,0.0,9844.53,9844.53,26252.08,13126.04
129879,492,41930.03,1,0,0,1,1,1,1,1,0,1,21864.24,0.0,0.0,14576.16,38262.42,12754.14
50819,13254,207.4,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,6226.27,20754.22,10377.11
105426,7691,26440.16,0,0,0,0,1,1,1,1,0,1,0.0,0.0,0.0,0.0,47529.89,23764.95
130937,4449,865.44,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,94216.92,31405.64
66411,18802,1174.45,1,0,1,1,1,0,1,1,1,1,11608.64,0.0,7739.09,7739.09,19347.73,0.0
138663,8151,24680.88,0,0,1,0,1,0,1,1,0,0,0.0,0.0,17638.52,0.0,88192.6,0.0
97142,22573,17114.5,0,1,1,0,0,0,1,0,0,0,0.0,14363.62,9575.75,0.0,0.0,0.0
158004,24799,41793.89,1,0,0,0,1,1,1,1,0,0,22852.78,0.0,0.0,0.0,54846.67,13711.67
91445,7483,5029.75,1,0,0,1,1,1,0,1,1,0,19733.06,0.0,0.0,13155.38,34532.86,11510.95
65758,5547,15000.7,0,0,0,0,1,1,1,1,0,1,0.0,0.0,0.0,0.0,38751.69,6458.61
166762,7644,42248.27,0,1,1,0,0,1,1,1,1,0,0.0,14608.72,19478.29,0.0,0.0,58434.87
87494,16264,7871.84,0,1,1,0,1,1,1,1,0,1,0.0,7919.77,10559.69,0.0,33659.02,11219.67
159823,129,46788.98,1,0,0,1,1,0,1,1,0,1,28226.25,0.0,0.0,18817.5,65861.26,0.0
88739,5097,19629.53,1,0,0,0,1,1,1,0,1,0,16003.12,0.0,0.0,0.0,32006.24,16003.12
71327,4088,405.4,0,0,0,1,0,1,1,0,1,1,0.0,0.0,0.0,11138.93,0.0,44555.73
62123,2129,16389.14,1,0,0,0,1,1,1,1,1,0,10901.22,0.0,0.0,0.0,21802.43,10901.22
73473,15721,12842.37,1,0,1,1,1,1,0,0,0,0,11227.41,0.0,7484.94,7484.94,10692.77,8019.58
139864,37447,28969.3,0,0,1,0,0,0,1,0,1,1,0.0,0.0,12241.28,0.0,0.0,0.0
186067,5840,53072.77,1,0,0,0,0,1,0,0,1,1,31788.56,0.0,0.0,0.0,0.0,84769.49
73246,14023,10908.05,0,1,1,0,1,1,1,0,1,0,0.0,6039.37,8052.49,0.0,22815.39,11407.7
187445,35462,36466.08,0,1,1,1,1,1,1,1,0,1,0.0,14439.61,19252.82,19252.82,53632.86,8938.81
147074,19873,29153.85,1,0,1,0,0,1,1,1,0,0,24511.79,0.0,16341.19,0.0,0.0,49023.57
159434,13033,17902.12,0,0,0,0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,73427.93,55070.95
187610,42179,27632.83,1,0,1,1,1,0,1,0,0,0,29449.54,0.0,19633.03,19633.03,49082.57,0.0
62511,10001,11226.38,0,0,1,1,1,0,1,1,1,0,0.0,0.0,6880.6,6880.6,27522.41,0.0
92198,23220,20247.59,1,0,1,0,1,1,1,0,0,1,12182.6,0.0,8121.74,0.0,21319.55,7106.52
80776,5913,9032.19,1,0,1,0,0,1,0,1,0,0,16457.7,0.0,10971.8,0.0,0.0,32915.4
74866,21772,8857.57,1,0,0,1,1,0,0,1,1,0,11059.11,0.0,0.0,7372.74,25804.58,0.0
183158,42279,4474.09,0,0,1,1,1,1,0,0,0,1,0.0,0.0,22734.15,22734.15,77945.66,12990.94
103206,9174,5806.15,1,0,1,1,0,1,1,1,0,1,20359.81,0.0,13573.21,13573.21,0.0,40719.62
86339,12058,17944.17,0,1,1,0,0,0,0,0,0,0,0.0,14084.21,42252.62,0.0,0.0,0.0
82298,23199,12147.59,0,1,0,0,0,1,1,1,0,0,0.0,5868.93,0.0,0.0,0.0,31300.94
125303,23016,5470.69,0,0,0,0,1,1,1,0,1,1,0.0,0.0,0.0,0.0,55323.61,41492.7
73245,2905,5222.69,0,0,1,0,1,1,1,1,0,0,0.0,0.0,10852.88,0.0,43411.54,10852.89
162225,29664,39978.75,0,1,0,0,1,1,0,0,0,0,0.0,11572.78,0.0,0.0,46291.12,34718.34
181241,18746,30000.37,0,0,1,1,1,0,0,1,1,1,0.0,0.0,22082.44,22082.44,88329.75,0.0
178869,50076,31545.88,1,0,1,0,1,1,0,0,1,0,24311.78,0.0,16207.85,0.0,48623.56,8103.93
151718,5275,27412.03,0,0,0,1,0,1,1,1,0,1,0.0,0.0,0.0,19838.49,0.0,79353.98
188669,53663,4745.2,0,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,21710.13,72367.11,36183.56
110523,3406,23518.04,0,1,1,0,1,1,1,1,1,1,0.0,10449.87,13933.16,0.0,44411.95,14803.98
94054,26462,10002.98,1,0,0,1,1,1,0,1,1,1,14397.26,0.0,0.0,9598.17,22395.73,11197.86
175863,7213,39424.23,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,64612.88,64612.88
64575,18875,7474.87,1,0,0,1,1,1,1,1,1,0,9556.28,0.0,0.0,6370.85,17838.39,4459.6
132022,35344,6273.89,0,0,1,1,0,1,0,1,0,0,0.0,0.0,15067.35,15067.35,0.0,60269.41
137240,10695,21126.27,0,0,1,1,1,1,1,1,0,0,0.0,0.0,17569.79,17569.79,46852.77,23426.38
82376,16637,16813.34,1,0,0,0,0,1,1,0,0,0,12231.42,0.0,0.0,0.0,0.0,24462.83
179994,26411,874.93,0,0,0,1,1,1,0,1,1,1,0.0,0.0,0.0,25451.35,101805.38,25451.35
96918,22921,24467.68,0,0,1,0,1,0,1,0,1,0,0.0,0.0,8254.89,0.0,41274.43,0.0
52050,5147,10476.91,1,0,1,1,1,0,1,1,1,1,9106.52,0.0,6071.01,6071.01,15177.54,0.0
125190,4871,4618.51,0,0,1,1,1,1,1,0,0,0,0.0,0.0,19283.42,19283.42,66114.57,11019.09
154134,25996,8463.71,1,0,0,1,0,1,0,1,0,0,27617.14,0.0,0.0,18411.43,0.0,73645.72
50574,170,7931.33,1,0,0,1,1,1,1,1,1,0,10618.17,0.0,0.0,7078.78,18581.79,6193.93
72228,17365,17451.59,1,0,1,1,1,1,0,1,0,0,9352.85,0.0,6235.24,6235.24,13361.22,2226.87
89142,23962,9544.97,0,0,0,1,1,1,1,0,1,0,0.0,0.0,0.0,9272.5,26492.87,19869.65
134034,10473,24357.22,0,1,0,0,1,1,1,1,1,1,0.0,12400.47,0.0,0.0,34721.32,52081.98
142165,41912,16543.24,0,0,1,1,0,1,0,1,1,0,0.0,0.0,13951.63,13951.63,0.0,55806.51
92377,7102,23952.94,0,0,1,1,1,0,1,0,0,1,0.0,0.0,10220.34,10220.34,40881.37,0.0
120816,8005,33864.49,0,0,1,1,1,1,1,0,0,0,0.0,0.0,13157.75,13157.75,35087.34,17543.67
55962,6871,8463.08,0,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,40627.92,0.0
188030,26702,5228.91,1,0,1,0,1,1,0,1,0,0,39024.77,0.0,26016.51,0.0,60705.2,30352.6
148813,24860,33657.37,0,0,1,1,1,1,1,0,0,0,0.0,0.0,15049.27,15049.27,24078.83,36118.25
166386,10994,27406.69,1,0,1,1,1,0,1,1,0,0,31996.33,0.0,21330.88,21330.88,53327.21,0.0
166789,39315,12205.16,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,19211.47,64038.24,32019.12
53278,7175,12257.19,0,1,0,0,1,1,1,1,1,0,0.0,4230.73,0.0,0.0,16922.9,12692.18
75328,2715,2068.36,0,1,0,1,1,1,0,1,1,0,0.0,8818.08,0.0,11757.44,28553.78,21415.34
199169,59601,1106.9,0,0,1,0,1,1,1,0,1,1,0.0,0.0,23076.85,0.0,92307.4,23076.85
132056,37667,14827.29,0,0,0,0,0,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,53041.14
130934,13048,34809.32,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,55384.45,27692.23
189641,24744,14369.21,1,0,1,1,0,1,1,0,1,0,30105.56,0.0,20070.37,20070.37,0.0,80281.49
185236,33264,3012.22,1,0,1,1,0,1,0,1,1,0,29791.96,0.0,19861.3,19861.3,0.0,79445.22
162473,37380,8840.45,0,0,1,1,1,1,1,1,1,0,0.0,0.0,19375.42,19375.42,58126.28,19375.43
192078,5106,43263.94,0,0,1,0,1,0,1,0,1,1,0.0,0.0,23951.34,0.0,119756.72,0.0
167776,22572,16751.01,1,0,0,0,1,0,0,1,0,1,32113.25,0.0,0.0,0.0,96339.74,0.0
177651,19529,34182.96,1,0,0,0,1,1,1,1,1,1,30984.76,0.0,0.0,0.0,61969.52,30984.76
109327,29798,3162.71,1,0,1,1,1,1,1,0,1,0,19091.57,0.0,12727.71,12727.71,21212.86,10606.43
152379,21720,30150.52,0,0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,16751.41,0.0,67005.65
122698,31226,26483.82,1,0,0,0,0,0,1,1,0,0,32494.09,0.0,0.0,0.0,0.0,0.0
97803,25461,9525.06,1,0,0,1,0,1,1,0,1,1,14496.22,0.0,0.0,9664.14,0.0,38656.58
169627,50073,22143.76,1,0,0,0,1,1,0,0,0,1,24352.56,0.0,0.0,0.0,54793.26,18264.42
114538,19686,2017.94,1,0,1,1,1,1,0,1,0,1,23208.51,0.0,15472.34,15472.34,25787.24,12893.62
150626,1094,29380.89,0,0,0,1,0,1,1,1,1,1,0.0,0.0,0.0,20025.18,0.0,60075.56
90031,17909,6236.82,0,1,1,1,1,1,0,0,0,0,0.0,8235.65,10980.86,10980.86,17843.9,17843.9
196938,42143,19454.41,1,0,0,1,1,1,1,0,1,0,33835.15,0.0,0.0,22556.76,31579.47,47369.21
103398,19174,18379.97,0,0,0,1,0,1,1,1,0,1,0.0,0.0,0.0,10974.0,0.0,43896.02
184894,2440,52271.8,0,1,1,1,0,1,0,1,0,0,0.0,14464.69,19286.25,19286.25,0.0,77145.01
98139,26871,5103.65,0,0,1,0,0,0,0,1,1,0,0.0,0.0,66164.35,0.0,0.0,0.0
168239,27503,14674.89,1,0,0,1,1,0,1,1,0,0,31515.28,0.0,0.0,21010.18,73535.65,0.0
101777,30194,14496.6,0,0,1,1,0,1,0,1,1,0,0.0,0.0,9514.4,9514.4,0.0,28543.2
82579,6232,4449.57,1,0,1,1,1,1,1,1,0,1,17974.36,0.0,11982.9,11982.9,19971.51,9985.75
176904,25770,13719.55,0,1,0,1,1,1,1,1,1,1,0.0,17176.81,0.0,22902.41,48667.62,48667.62
176587,37159,41110.37,1,0,1,0,1,1,0,1,0,1,24579.41,0.0,16386.27,0.0,49158.82,8193.14
82639,4945,22717.8,0,1,0,1,0,1,1,1,0,0,0.0,6872.02,0.0,9162.7,0.0,36650.8
107753,16687,29496.09,1,0,1,1,1,0,1,1,1,1,15392.48,0.0,10261.65,10261.65,25654.13,0.0
92699,1392,25702.07,0,1,1,1,1,1,1,1,0,0,0.0,8200.62,10934.15,10934.15,23690.67,11845.33
