estate,debts,wills,husband,wives,father,mother,sons,daughters,brothers_m,sisters_m,grandfather,grandmother,share_husband,share_wife,share_father,share_mother,share_sons,share_daughters,net_estate,shares_total,distribution_check
146684,4442,8841.63,1,0,0,0,1,1,1,1,1,1,33350.09,0.0,0.0,0.0,85757.38,14292.9,133400.37,133400.37,True
194076,35850,35116.03,1,0,1,0,0,0,1,0,0,1,61554.99,0.0,20518.33,0.0,0.0,0.0,123109.97,82073.32,False
112190,32417,12109.1,0,1,1,0,1,1,0,1,0,1,0.0,8457.99,11277.32,0.0,27387.77,20540.83,67663.9,67663.91,True
94992,9204,2899.08,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,13814.82,46049.4,23024.7,82888.92,82888.92,True
141781,24235,35166.05,1,0,0,1,1,0,0,1,0,1,20594.99,0.0,0.0,13729.99,48054.97,0.0,82379.95,82379.95000000001,True
137774,22109,4295.34,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,89095.73,22273.93,111369.66,111369.66,True
96938,15263,21401.74,0,1,1,0,1,1,1,1,0,1,0.0,7534.16,10045.54,0.0,32020.17,10673.39,60273.259999999995,60273.259999999995,True
161070,3549,30305.53,0,0,1,1,0,0,1,1,0,1,0.0,0.0,21202.58,21202.58,0.0,0.0,127215.47,42405.16,False
66953,10556,3934.09,1,0,0,0,1,1,1,1,0,0,13115.73,0.0,0.0,0.0,26231.46,13115.73,52462.91,52462.92,True
89765,914,21771.12,1,0,0,1,1,1,1,1,1,0,16769.97,0.0,0.0,11179.98,31303.94,7825.99,67079.88,67079.88,True
56150,3519,13757.8,0,0,0,1,1,0,1,0,0,0,0.0,0.0,0.0,6478.87,32394.33,0.0,38873.2,38873.200000000004,True
142167,39260,29178.23,1,0,0,0,1,1,0,1,0,0,18432.19,0.0,0.0,0.0,22118.63,33177.95,73728.77,73728.76999999999,True
198328,43104,31502.38,0,1,0,1,1,1,1,1,1,0,0.0,15465.2,0.0,20620.27,50077.8,37558.35,123721.62,123721.62,True
175529,47912,37947.85,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,89669.15,0.0,89669.15,89669.15,True
194961,48475,37945.98,1,0,0,1,1,0,0,1,1,0,27135.0,0.0,0.0,18090.0,63315.01,0.0,108540.01999999999,108540.01000000001,True
59731,3004,16487.46,1,0,1,1,0,1,1,1,1,1,9286.05,0.0,6190.7,6190.7,0.0,18572.1,40239.54,40239.55,True
176805,3468,7379.13,0,0,1,0,0,1,1,0,0,1,0.0,0.0,27659.64,0.0,0.0,82978.93,165957.87,110638.56999999999,False
104600,10607,19846.9,1,0,1,0,1,1,1,0,1,0,18536.53,0.0,12357.68,0.0,28834.59,14417.3,74146.1,74146.1,True
171720,7976,19688.42,1,0,0,1,0,1,1,1,1,0,33243.6,0.0,0.0,22162.4,0.0,88649.59,144055.58000000002,144055.59,True
69351,8571,4659.92,1,0,0,1,1,1,1,0,0,0,14030.02,0.0,0.0,9353.35,21824.48,10912.24,56120.08,56120.090000000004,True
58501,7447,8767.46,1,0,1,0,1,1,0,1,1,1,10571.64,0.0,7047.76,0.0,19733.72,4933.43,42286.54,42286.55,True
169842,50514,29970.16,1,0,1,0,1,1,1,1,1,1,22339.46,0.0,14892.97,0.0,44678.92,7446.49,89357.84,89357.84000000001,True
97856,9495,23158.07,1,0,0,1,1,1,1,0,0,1,16300.73,0.0,0.0,10867.15,25356.7,12678.35,65202.93,65202.93,True
180014,31208,23165.43,0,0,1,1,0,0,1,1,0,0,0.0,0.0,20940.1,20940.1,0.0,0.0,125640.57,41880.2,False
95674,27690,849.64,1,0,1,1,1,1,0,0,0,1,16783.59,0.0,11189.06,11189.06,15984.37,11988.28,67134.36,67134.36,True
170036,6319,28649.67,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,90044.89,135067.33000000002,90044.89,False
91740,25915,12585.68,0,1,0,1,1,1,1,1,1,0,0.0,6654.91,0.0,8873.22,21549.25,16161.94,53239.32,53239.32,True
121745,4958,7399.39,1,0,0,0,1,1,1,1,1,0,27346.9,0.0,0.0,0.0,54693.81,27346.9,109387.61,109387.60999999999,True
136755,9187,21313.66,1,0,0,0,1,1,1,0,1,0,26563.58,0.0,0.0,0.0,59768.07,19922.69,106254.34,106254.34,True
102499,5408,1540.22,1,0,0,1,1,1,0,0,0,1,23887.69,0.0,0.0,15925.13,41803.47,13934.49,95550.78,95550.78000000001,True
129288,7586,8021.15,1,0,0,0,1,1,1,0,1,0,28420.21,0.0,0.0,0.0,56840.43,28420.21,113680.85,113680.85,True
54069,10479,6670.07,0,0,1,0,0,1,0,0,0,0,0.0,0.0,6153.32,0.0,0.0,24613.29,36919.93,30766.61,False
111615,25616,9989.24,0,1,0,0,1,1,1,0,0,1,0.0,9501.22,0.0,0.0,53206.83,13301.71,76009.76,76009.76000000001,True
176866,14880,12320.86,0,0,1,1,0,0,1,1,0,0,0.0,0.0,24944.19,24944.19,0.0,0.0,149665.14,49888.38,False
191898,25894,41252.47,0,0,1,0,1,0,0,1,1,1,0.0,0.0,20791.92,0.0,103959.61,0.0,124751.53,124751.53,True
57907,2741,4619.22,1,0,0,1,1,0,1,1,0,1,12636.69,0.0,0.0,8424.46,29485.62,0.0,50546.78,50546.770000000004,True
176256,51169,31517.39,0,0,0,0,0,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,62379.74,93569.61,62379.74,False
174583,49596,27844.96,1,0,0,1,0,1,0,0,1,1,22417.39,0.0,0.0,14944.93,0.0,59779.72,97142.04000000001,97142.04000000001,True
196860,58900,8957.75,0,0,0,0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,103201.8,25800.45,129002.25,129002.25,True
67023,18189,11569.63,1,0,1,1,1,0,0,0,0,1,9316.09,0.0,6210.73,6210.73,15526.82,0.0,37264.37,37264.369999999995,True
84397,4932,2499.1,1,0,0,0,1,1,1,1,1,1,19241.47,0.0,0.0,0.0,38482.95,19241.47,76965.9,76965.89,True
68581,8651,16119.87,1,0,1,0,1,0,1,0,1,1,10952.53,0.0,7301.69,0.0,25555.91,0.0,43810.13,43810.130000000005,True
121941,18827,13414.14,0,0,0,1,0,1,1,0,1,1,0.0,0.0,0.0,14949.98,0.0,59799.91,89699.86,74749.89,False
120490,15316,31419.84,0,0,0,1,1,0,1,1,1,1,0.0,0.0,0.0,12292.36,61461.8,0.0,73754.16,73754.16,True
191302,12662,50060.27,1,0,1,0,1,1,1,1,0,0,32144.93,0.0,21429.96,0.0,50003.23,25001.61,128579.73000000001,128579.73,True
54748,2009,2693.37,1,0,0,0,1,1,0,1,1,1,12511.41,0.0,0.0,0.0,18767.11,18767.11,50045.63,50045.630000000005,True
187493,20341,50327.0,1,0,1,0,1,0,0,0,0,1,29206.25,0.0,19470.83,0.0,68147.92,0.0,116825.0,116825.0,True
196925,36679,31905.18,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,128340.82,0.0,False
58175,9940,694.95,0,1,0,1,1,1,1,0,0,1,0.0,5942.51,0.0,7923.34,13469.68,20204.52,47540.05,47540.05,True
92159,11951,21334.96,0,1,0,0,1,1,1,1,1,0,0.0,7359.13,0.0,0.0,38635.43,12878.48,58873.04,58873.03999999999,True
131402,21156,19167.75,1,0,0,1,1,0,1,1,1,0,22769.56,0.0,0.0,15179.71,53128.98,0.0,91078.25,91078.25,True
184437,51202,23661.3,0,0,1,1,1,1,0,1,0,1,0.0,0.0,18262.28,18262.28,62613.54,10435.59,109573.7,109573.69,True
124931,6739,4478.12,1,0,0,1,0,1,1,0,0,0,26241.66,0.0,0.0,17494.44,0.0,69977.77,113713.88,113713.87,True
172459,20031,27923.36,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,62252.32,62252.32,124504.64,124504.64,True
164983,10370,45608.46,0,1,1,1,1,1,1,1,1,0,0.0,13625.57,18167.42,18167.42,50609.25,8434.88,109004.54000000001,109004.54000000001,True
120672,35349,18724.42,0,1,0,0,1,1,1,0,1,0,0.0,8324.82,0.0,0.0,33299.29,24974.47,66598.58,66598.58,True
99179,18849,23859.04,0,1,0,0,1,0,0,1,0,0,0.0,7058.87,0.0,0.0,49412.09,0.0,56470.96,56470.96,True
124178,17753,32585.64,0,0,1,0,1,1,1,1,0,1,0.0,0.0,12306.56,0.0,24613.12,36919.68,73839.36,73839.36,True
69988,18162,12053.07,0,0,1,1,1,0,0,1,0,0,0.0,0.0,6628.82,6628.82,26515.29,0.0,39772.93,39772.93,True
189120,1951,41813.66,0,0,1,1,0,1,1,1,0,0,0.0,0.0,24225.89,24225.89,0.0,72677.67,145355.34,121129.45,False
94249,1673,12616.02,0,1,1,0,1,1,1,1,0,1,0.0,9995.0,13326.66,0.0,45310.66,11327.66,79959.98,79959.98000000001,True
199311,43041,31033.54,0,0,1,1,1,0,1,1,0,1,0.0,0.0,20872.74,20872.74,83490.97,0.0,125236.45999999999,125236.45000000001,True
110753,27907,12977.56,0,1,0,1,1,1,1,0,0,0,0.0,8733.56,0.0,11644.74,32993.43,16496.72,69868.44,69868.45,True
126057,36570,27484.52,0,0,0,1,1,1,1,0,1,1,0.0,0.0,0.0,10333.75,44287.49,7381.25,62002.479999999996,62002.49,True
162233,10159,42440.39,1,0,1,0,0,1,1,0,1,0,25300.06,0.0,16866.71,0.0,0.0,67466.84,109633.61,109633.61,True
165352,1391,20964.53,0,0,0,0,0,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,95330.98,142996.47,95330.98,False
68594,14615,5750.33,0,0,1,0,1,1,1,1,0,0,0.0,0.0,8038.11,0.0,16076.22,24114.33,48228.67,48228.66,True
183097,43126,27480.21,1,0,1,0,0,0,1,1,1,0,56245.4,0.0,18748.47,0.0,0.0,0.0,112490.79000000001,74993.87,False
60211,8035,14731.91,0,0,1,1,1,1,1,1,1,1,0.0,0.0,6240.68,6240.68,18722.04,6240.68,37444.09,37444.08,True
196539,2417,16126.87,0,0,1,1,1,1,1,1,1,0,0.0,0.0,29665.85,29665.85,67807.67,50855.75,177995.13,177995.12,True
87343,10421,6791.45,0,1,1,1,1,1,1,0,0,0,0.0,8766.32,11688.42,11688.42,25324.92,12662.46,70130.55,70130.54,True
179067,24146,18880.21,0,0,0,1,0,1,1,1,0,1,0.0,0.0,0.0,22673.47,0.0,90693.86,136040.79,113367.33,False
74003,6573,18072.75,0,1,1,0,1,1,1,1,0,0,0.0,6169.66,8226.21,0.0,23307.59,11653.8,49357.25,49357.259999999995,True
110258,8830,3485.89,0,1,1,0,0,1,0,1,1,1,0.0,12242.76,16323.68,0.0,0.0,65294.74,97942.11,93861.18,False
142696,33922,17367.73,0,0,0,0,1,1,1,1,0,1,0.0,0.0,0.0,0.0,73125.02,18281.25,91406.27,91406.27,True
54513,13262,4453.09,0,1,0,0,1,1,0,1,0,1,0.0,4599.74,0.0,0.0,21465.45,10732.72,36797.91,36797.91,True
73913,15405,6158.67,0,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,8724.89,0.0,0.0,52349.33,8724.89,False
136440,6721,7838.46,0,1,0,0,1,0,1,1,1,1,0.0,15235.07,0.0,0.0,106645.47,0.0,121880.54,121880.54000000001,True
199633,34735,35375.86,1,0,0,0,1,1,1,1,0,1,32380.53,0.0,0.0,0.0,72856.2,24285.4,129522.14,129522.13,True
101289,13732,18201.3,1,0,0,1,1,1,1,1,0,1,17338.92,0.0,0.0,11559.28,26971.66,13485.83,69355.7,69355.69,True
56104,10166,7994.57,1,0,0,1,0,1,0,1,0,1,8756.18,0.0,0.0,5837.45,0.0,23349.8,37943.43,37943.43,True
57531,10884,352.46,1,0,0,0,1,1,1,1,0,1,11573.64,0.0,0.0,0.0,13888.36,20832.54,46294.54,46294.54,True
51290,7165,10523.44,0,1,1,0,0,0,1,1,0,0,0.0,8400.39,5600.26,0.0,0.0,0.0,33601.56,14000.65,False
52038,4002,6802.01,0,0,0,1,1,0,0,1,1,0,0.0,0.0,0.0,6872.33,34361.66,0.0,41233.99,41233.990000000005,True
180390,20999,9826.03,0,1,1,1,1,1,0,0,1,0,0.0,18695.62,24927.49,24927.49,69440.88,11573.48,149564.97,149564.96000000002,True
89787,8181,5979.44,1,0,0,1,1,1,0,1,1,1,18906.64,0.0,0.0,12604.43,37813.28,6302.21,75626.56,75626.56000000001,True
66714,2213,10625.99,1,0,1,1,1,0,0,1,1,0,13468.75,0.0,8979.17,8979.17,22447.92,0.0,53875.01,53875.009999999995,True
128720,30441,8718.86,1,0,1,1,1,1,0,1,1,1,22390.03,0.0,14926.69,14926.69,24877.82,12438.91,89560.14,89560.14000000001,True
173561,46739,7861.29,0,0,0,1,1,1,1,0,1,1,0.0,0.0,0.0,19826.78,66089.28,33044.64,118960.71,118960.7,True
123477,29801,1102.41,1,0,1,1,1,0,0,1,1,0,23143.4,0.0,15428.93,15428.93,38572.33,0.0,92573.59,92573.59,True
114981,6134,28057.26,0,0,1,0,1,1,1,1,1,0,0.0,0.0,13464.96,0.0,50493.59,16831.2,80789.74,80789.75,True
58972,2094,3653.96,0,0,1,0,1,1,1,1,1,1,0.0,0.0,8870.67,0.0,38017.17,6336.2,53224.04,53224.03999999999,True
183821,8166,20816.32,1,0,0,1,1,0,1,1,1,1,38709.67,0.0,0.0,25806.45,90322.56,0.0,154838.68,154838.68,True
138262,39835,1097.82,0,0,1,1,1,1,0,0,1,1,0.0,0.0,16221.53,16221.53,43257.41,21628.71,97329.18,97329.18,True
142032,21513,802.67,1,0,1,0,1,1,0,1,0,1,29929.08,0.0,19952.72,0.0,52375.89,17458.63,119716.33,119716.32,True
86587,4060,12802.18,0,0,0,1,1,1,1,0,1,0,0.0,0.0,0.0,11620.8,46483.21,11620.8,69724.82,69724.81,True
88238,22131,4467.48,1,0,0,1,1,1,1,1,0,0,15409.88,0.0,0.0,10273.25,20546.51,15409.88,61639.520000000004,61639.52,True
91963,22649,22332.03,0,0,1,1,1,1,1,1,0,1,0.0,0.0,7830.33,7830.33,20880.88,10440.44,46981.97,46981.98,True
179886,35362,24697.29,1,0,0,1,1,1,1,1,1,0,29956.68,0.0,0.0,19971.12,52424.19,17474.73,119826.70999999999,119826.72,True
129378,31923,21048.25,1,0,0,0,1,1,1,1,1,0,19101.69,0.0,0.0,0.0,45844.05,11461.01,76406.75,76406.75,True
53768,8301,12526.19,0,0,1,1,1,1,1,1,1,0,0.0,0.0,5490.13,5490.13,8784.22,13176.32,32940.81,32940.8,True
193744,57459,4022.96,0,0,1,1,1,0,1,0,0,1,0.0,0.0,22043.67,22043.67,88174.69,0.0,132262.04,132262.03,True
117579,17677,3441.46,1,0,1,0,1,1,1,0,1,0,24115.13,0.0,16076.76,0.0,42201.49,14067.16,96460.54,96460.54000000001,True
142360,21532,36824.05,1,0,0,0,1,0,1,1,1,0,21000.99,0.0,0.0,0.0,63002.96,0.0,84003.95,84003.95,True
162846,25408,22224.74,0,1,1,1,1,0,1,1,0,0,0.0,14401.66,19202.21,19202.21,62407.18,0.0,115213.26,115213.26,True
198618,59547,42402.52,0,0,1,1,1,1,0,0,0,1,0.0,0.0,16111.41,16111.41,42963.77,21481.88,96668.48000000001,96668.47,True
83650,16381,13478.31,0,1,1,1,0,1,1,1,0,1,0.0,5976.74,7968.99,7968.99,0.0,31875.96,53790.69,53790.68,True
85140,11213,19380.29,0,0,1,0,1,1,1,1,1,1,0.0,0.0,9091.12,0.0,18182.24,27273.36,54546.71,54546.72,True
121848,4136,29586.22,1,0,1,0,0,1,1,1,0,0,20336.72,0.0,13557.81,0.0,0.0,54231.25,88125.78,88125.78,True
171786,31882,41538.65,1,0,1,0,1,1,0,1,1,1,24591.34,0.0,16394.22,0.0,38253.19,19126.6,98365.35,98365.35,True
53440,1342,75.38,0,0,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,26011.31,26011.31,52022.62,52022.62,True
196642,36511,24160.85,0,1,0,0,1,0,0,1,1,1,0.0,16996.27,0.0,0.0,118973.88,0.0,135970.15,135970.15,True
178985,53119,38261.61,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,14600.73,54752.74,18250.91,87604.39,87604.38,True
172548,11223,23773.96,0,0,0,1,1,1,0,0,1,1,0.0,0.0,0.0,22925.17,76417.24,38208.62,137551.04,137551.03,True
135518,36453,7821.71,1,0,0,1,1,1,0,1,1,0,22810.82,0.0,0.0,15207.21,30414.43,22810.82,91243.29,91243.28,True
150280,19856,10885.54,1,0,1,0,1,0,1,1,1,1,29884.61,0.0,19923.08,0.0,69730.77,0.0,119538.45999999999,119538.46,True
130211,28882,14122.84,1,0,0,1,1,1,1,0,0,0,21801.54,0.0,0.0,14534.36,33913.51,16956.75,87206.16,87206.16,True
130327,21231,29441.23,1,0,0,1,1,1,1,0,0,0,19913.69,0.0,0.0,13275.8,30976.86,15488.43,79654.77,79654.78,True
148858,38471,6921.67,0,0,1,0,1,1,1,1,1,1,0.0,0.0,17244.22,0.0,68976.89,17244.22,103465.33,103465.33,True
101244,1966,16986.84,1,0,1,0,1,1,1,1,0,0,20572.79,0.0,13715.19,0.0,27430.39,20572.79,82291.16,82291.16,True
135995,4515,11321.63,1,0,1,1,0,1,1,0,0,0,27728.85,0.0,18485.9,18485.9,0.0,55457.71,120158.37,120158.36,True
135873,23660,27679.97,0,0,1,1,1,1,1,1,1,0,0.0,0.0,14088.84,14088.84,32203.06,24152.29,84533.03,84533.03,True
79607,14379,10599.21,0,1,0,1,1,1,0,0,0,0,0.0,6828.6,0.0,9104.8,29021.54,9673.85,54628.79,54628.79,True
79460,2477,15887.19,0,0,1,1,1,1,0,1,1,1,0.0,0.0,10182.63,10182.63,27153.69,13576.85,61095.81,61095.799999999996,True
97317,25740,10897.09,1,0,0,1,0,1,1,1,0,1,14003.06,0.0,0.0,9335.37,0.0,37341.48,60679.91,60679.91,True
122253,4774,13403.37,1,0,1,1,0,1,0,1,1,1,20815.13,0.0,13876.75,13876.75,0.0,55507.0,104075.63,104075.63,True
166729,23127,7108.48,0,0,1,0,1,1,0,0,1,1,0.0,0.0,22748.92,0.0,75829.73,37914.87,136493.52,136493.52,True
184227,35226,24034.08,0,0,1,0,0,1,0,1,1,0,0.0,0.0,20827.82,0.0,0.0,83311.28,124966.92,104139.1,False
81574,6383,22576.49,1,0,0,1,1,0,1,0,1,0,13153.63,0.0,0.0,8769.08,30691.8,0.0,52614.509999999995,52614.509999999995,True
70699,17633,12908.28,0,0,1,0,1,0,1,0,0,1,0.0,0.0,6692.95,0.0,33464.77,0.0,40157.72,40157.719999999994,True
95785,22196,6192.35,0,1,1,1,0,1,0,1,1,0,0.0,7488.52,9984.69,9984.69,0.0,39938.76,67396.65,67396.66,True
159907,20106,20321.77,0,0,1,1,1,1,1,0,1,0,0.0,0.0,19913.2,19913.2,31861.13,47791.69,119479.23,119479.22,True
172788,27686,17237.11,1,0,0,0,1,1,1,1,1,0,31966.22,0.0,0.0,0.0,38359.47,57539.2,127864.89,127864.89,True
150197,485,40877.59,0,1,0,1,1,1,1,1,0,0,0.0,13604.3,0.0,18139.07,57818.28,19272.76,108834.41,108834.40999999999,True
74100,6442,8041.37,0,0,0,1,0,1,1,0,1,1,0.0,0.0,0.0,9936.1,0.0,29808.31,59616.63,39744.41,False
199714,30479,49908.93,0,0,1,0,1,1,0,1,0,0,0.0,0.0,19887.68,0.0,66292.26,33146.13,119326.07,119326.07,True
85283,8649,21843.42,1,0,1,0,1,1,0,1,0,0,13697.65,0.0,9131.76,0.0,12784.47,19176.7,54790.58,54790.58,True
163506,2419,43822.91,1,0,0,1,1,1,1,0,0,0,29316.02,0.0,0.0,19544.01,54723.24,13680.81,117264.09,117264.07999999999,True
98374,27411,21764.52,1,0,1,0,1,1,1,1,0,1,12299.62,0.0,8199.75,0.0,19132.74,9566.37,49198.479999999996,49198.48,True
183581,19462,2000.63,0,1,0,0,1,1,1,1,1,1,0.0,20264.8,0.0,0.0,106390.18,35463.39,162118.37,162118.37,True
118175,34369,25793.83,0,0,1,0,1,1,0,0,0,0,0.0,0.0,9668.69,0.0,38674.78,9668.69,58012.17,58012.16,True
180626,37952,21611.87,0,0,0,1,1,1,0,1,1,1,0.0,0.0,0.0,20177.02,80708.09,20177.02,121062.13,121062.13,True
51317,12985,8710.27,1,0,0,1,0,1,1,1,0,1,7405.43,0.0,0.0,4936.95,0.0,14810.86,29621.73,27153.24,False
139716,5294,41699.04,0,1,1,0,1,1,1,0,0,0,0.0,11590.37,15453.83,0.0,37530.72,28148.04,92722.95999999999,92722.95999999999,True
64683,15171,10637.08,0,0,1,0,0,0,1,1,0,1,0.0,0.0,6479.15,0.0,0.0,0.0,38874.92,6479.15,False
143246,16864,35310.2,0,0,1,0,1,1,1,1,1,1,0.0,0.0,15178.63,0.0,50595.44,25297.72,91071.8,91071.79000000001,True
150995,38168,23676.39,0,0,0,1,0,1,0,1,1,1,0.0,0.0,0.0,14858.43,0.0,59433.74,89150.61,74292.17,False
96948,2548,7956.43,1,0,1,0,1,0,0,1,1,0,21610.89,0.0,14407.26,0.0,50425.42,0.0,86443.57,86443.57,True
66237,19342,8744.68,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,25433.55,12716.77,38150.32,38150.32,True
84791,7912,25593.87,1,0,1,1,1,1,1,1,0,1,12821.28,0.0,8547.52,8547.52,12210.75,9158.06,51285.130000000005,51285.130000000005,True
73580,1571,7952.85,0,0,1,1,1,1,1,1,0,0,0.0,0.0,10676.02,10676.02,21352.05,21352.05,64056.15,64056.14,True
120222,29354,29499.75,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,52601.36,8766.89,61368.25,61368.25,True
53274,5758,8219.45,1,0,0,0,1,1,0,0,1,1,9824.14,0.0,0.0,0.0,11788.97,17683.45,39296.55,39296.56,True
77111,22869,3836.83,1,0,0,1,1,0,0,1,1,0,12601.29,0.0,0.0,8400.86,29403.02,0.0,50405.17,50405.17,True
75338,1734,6928.26,1,0,0,0,1,1,1,1,0,0,16668.94,0.0,0.0,0.0,20002.72,30004.08,66675.74,66675.74,True
132661,20284,10719.87,1,0,0,1,0,0,1,0,1,0,50828.57,0.0,0.0,16942.85,0.0,0.0,101657.13,67771.42,False
192665,33660,26423.98,1,0,1,0,1,0,1,0,1,0,33145.25,0.0,22096.84,0.0,77338.93,0.0,132581.02,132581.02,True
86993,22666,1486.06,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,10473.49,34911.63,17455.82,62840.94,62840.939999999995,True
98932,2575,11437.36,1,0,1,1,1,1,1,0,0,1,21229.91,0.0,14153.27,14153.27,23588.79,11794.39,84919.64,84919.62999999999,True
122216,10348,16413.25,0,1,0,1,1,1,1,0,1,0,0.0,11931.84,0.0,15909.12,27045.51,40568.27,95454.75,95454.73999999999,True
164840,44486,17330.45,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,58870.6,44152.95,103023.55,103023.54999999999,True
105966,3532,18301.19,0,0,1,0,1,0,1,1,1,1,0.0,0.0,14022.13,0.0,70110.68,0.0,84132.81,84132.81,True
156733,34058,7707.8,0,1,0,1,1,0,1,0,1,0,0.0,14370.9,0.0,19161.2,81435.1,0.0,114967.2,114967.20000000001,True
131236,4612,3227.39,1,0,1,0,1,1,1,1,1,1,30849.15,0.0,20566.1,0.0,35990.68,35990.68,123396.61,123396.60999999999,True
102734,11010,23550.72,1,0,1,1,1,0,0,1,1,1,17043.32,0.0,11362.21,11362.21,28405.53,0.0,68173.28,68173.26999999999,True
50723,3220,8471.35,0,0,0,0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,26021.1,13010.55,39031.65,39031.649999999994,True
171560,23140,40997.38,0,0,1,1,1,1,1,1,0,1,0.0,0.0,17903.77,17903.77,47743.39,23871.69,107422.62,107422.62,True
170657,21679,2836.28,0,0,0,1,1,1,1,0,0,0,0.0,0.0,0.0,24356.95,97427.81,24356.95,146141.72,146141.71,True
106575,7698,28397.72,1,0,1,1,1,1,1,1,1,1,17619.82,0.0,11746.55,11746.55,11746.55,17619.82,70479.28,70479.29000000001,True
193277,39174,45628.02,1,0,0,0,1,1,1,0,0,0,27118.75,0.0,0.0,0.0,54237.49,27118.75,108474.98000000001,108474.98999999999,True
104010,21247,13633.99,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,11521.5,38405.01,19202.5,69129.01,69129.01000000001,True
101902,20467,20389.15,0,0,1,1,1,1,1,1,0,0,0.0,0.0,10174.31,10174.31,32557.79,8139.45,61045.85,61045.86,True
159875,2777,35132.9,1,0,0,0,1,0,1,0,0,0,30491.28,0.0,0.0,0.0,91473.83,0.0,121965.1,121965.11,True
57058,8481,14155.13,1,0,0,0,1,1,1,0,1,1,8605.47,0.0,0.0,0.0,14752.23,11064.17,34421.87,34421.869999999995,True
84859,23336,16568.87,1,0,0,1,1,1,1,1,1,0,11238.53,0.0,0.0,7492.36,20978.59,5244.65,44954.130000000005,44954.13,True
153828,26255,35845.26,0,0,0,1,1,0,1,1,0,0,0.0,0.0,0.0,15287.96,76439.78,0.0,91727.73999999999,91727.73999999999,True
63772,18822,14432.53,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,17438.55,13078.92,30517.47,30517.47,True
134964,34376,17043.64,1,0,1,0,1,0,1,0,0,1,20886.09,0.0,13924.06,0.0,48734.21,0.0,83544.36,83544.36,True
134401,28880,26582.83,1,0,1,1,1,1,1,0,0,1,19734.54,0.0,13156.36,13156.36,18794.8,14096.1,78938.17,78938.16,True
84432,9700,12519.85,1,0,0,0,1,1,1,0,1,0,15553.04,0.0,0.0,0.0,23329.56,23329.56,62212.15,62212.16,True
188645,7975,41693.18,1,0,0,1,1,1,1,1,1,0,34744.21,0.0,0.0,23162.8,46325.61,34744.21,138976.82,138976.83,True
112696,22710,27105.59,1,0,0,1,0,1,1,1,1,1,15720.1,0.0,0.0,10480.07,0.0,31440.21,62880.41,57640.38,False
120589,9213,25194.94,1,0,0,0,1,0,1,1,0,1,21545.26,0.0,0.0,0.0,64635.79,0.0,86181.06,86181.05,True
136716,39473,29731.64,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,11251.89,22503.79,33755.68,67511.36,67511.36,True
99958,14123,26257.21,0,0,1,0,1,1,1,1,0,1,0.0,0.0,9929.63,0.0,33098.77,16549.39,59577.79,59577.78999999999,True
129300,11284,263.7,1,0,1,0,0,0,1,1,0,1,58876.15,0.0,19625.38,0.0,0.0,0.0,117752.3,78501.53,False
160956,27968,21519.39,0,1,1,1,1,1,0,1,1,1,0.0,13933.58,18578.1,18578.1,30189.42,30189.42,111468.61,111468.62,True
130829,14853,27977.87,1,0,0,1,1,1,1,0,0,1,21999.53,0.0,0.0,14666.35,34221.5,17110.75,87998.13,87998.13,True
178750,20177,9310.92,1,0,1,0,1,0,1,0,1,1,37315.52,0.0,24877.01,0.0,87069.55,0.0,149262.08,149262.08000000002,True
103534,7594,12929.79,0,0,1,0,0,1,0,1,0,1,0.0,0.0,13835.03,0.0,0.0,55340.14,83010.20999999999,69175.17,False
192602,36858,45335.39,0,0,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,44163.44,66245.17,110408.61,110408.61,True
74370,17313,3613.03,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,53443.97,0.0,53443.97,53443.97,True
122958,19202,8173.0,1,0,0,1,1,0,1,0,0,1,23895.75,0.0,0.0,15930.5,55756.75,0.0,95583.0,95583.0,True
181002,26771,6904.71,0,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,24554.38,81847.94,40923.97,147326.29,147326.29,True
177334,13283,30284.15,1,0,1,0,0,1,1,0,1,1,30869.27,0.0,20579.52,0.0,0.0,82318.06,133766.85,133766.85,True
