text,estate,total_assets,debts,funeral_expenses,bequests,wife,husband,sons,daughters,father,mother,brothers,sisters,grandchildren
"The estate is worth $653,979.24. It has debts of $32,414.24, funeral expenses of $6,367.99, a bequest of $125,866.62. Survivors include: a wife, 3 son(s), 3 daughter(s), a father, 2 brother(s), 1 sister(s), 2 grandchild(ren)",489330.39,653979.24,32414.24,6367.99,125866.62,1,0,3,3,1,0,2,1,2
"The estate is worth $927,373.72. It has debts of $79,694.04, funeral expenses of $7,257.09, a bequest of $21,296.77. Survivors include: a wife, 5 son(s), 4 daughter(s), a father, a mother, 2 brother(s), 1 sister(s)",819125.82,927373.72,79694.04,7257.09,21296.77,1,0,5,4,1,1,2,1,0
"The estate is worth $164,238.60. It has debts of $31,058.34, funeral expenses of $7,876.65, a bequest of $27,877.92. Survivors include: a husband, 2 son(s), a father, a mother, 3 brother(s), 1 sister(s), 2 grandchild(ren)",97425.69000000002,164238.6,31058.34,7876.65,27877.92,0,1,2,0,1,1,3,1,2
"The estate is worth $742,986.60. It has debts of $18,655.35, funeral expenses of $5,330.03, a bequest of $150,902.25. Survivors include: a wife, 4 son(s), 4 daughter(s), a father, a mother, 3 brother(s)",568098.97,742986.6,18655.35,5330.03,150902.25,1,0,4,4,1,1,3,0,0
"The estate is worth $861,639.21. It has debts of $76,233.99, funeral expenses of $4,873.49, a bequest of $197,175.90. Survivors include: 2 son(s), 2 daughter(s), 1 brother(s), 1 sister(s), 2 grandchild(ren)",583355.83,861639.21,76233.99,4873.49,197175.9,0,0,2,2,0,0,1,1,2
"The estate is worth $855,302.24. It has debts of $197,575.11, funeral expenses of $3,519.69, a bequest of $66,010.73. Survivors include: a husband, 5 son(s), 2 daughter(s), a mother, 1 brother(s)",588196.7100000001,855302.24,197575.11,3519.69,66010.73,0,1,5,2,0,1,1,0,0
"The estate is worth $749,649.93. It has debts of $115,213.86, funeral expenses of $4,978.55, a bequest of $23,877.74. Survivors include: a wife, 3 son(s), 4 daughter(s), a father, a mother, 2 brother(s), 2 grandchild(ren)",605579.78,749649.93,115213.86,4978.55,23877.74,1,0,3,4,1,1,2,0,2
"The estate is worth $970,400.70. It has debts of $142,192.49, funeral expenses of $5,325.03, a bequest of $112,548.11. Survivors include: a wife, 2 son(s), 5 daughter(s), a father, 3 brother(s), 2 sister(s), 2 grandchild(ren)",710335.07,970400.7,142192.49,5325.03,112548.11,1,0,2,5,1,0,3,2,2
"The estate is worth $114,797.08. It has debts of $23,368.41, funeral expenses of $8,449.54, a bequest of $3,732.59. Survivors include: a wife, 3 daughter(s), 3 brother(s), 2 sister(s), 1 grandchild(ren)",79246.54000000001,114797.08,23368.41,8449.54,3732.59,1,0,0,3,0,0,3,2,1
"The estate is worth $428,753.03. It has debts of $8,792.84, funeral expenses of $4,326.60, a bequest of $13,005.30. Survivors include: 5 son(s), 5 daughter(s), a mother, 1 brother(s), 2 sister(s), 2 grandchild(ren)",402628.29,428753.03,8792.84,4326.6,13005.3,0,0,5,5,0,1,1,2,2
"The estate is worth $273,413.54. It has debts of $18,658.99, funeral expenses of $6,166.54, a bequest of $74,459.35. Survivors include: a husband, 5 son(s), a father, a mother, 1 brother(s), 2 grandchild(ren)",174128.65999999997,273413.54,18658.99,6166.54,74459.35,0,1,5,0,1,1,1,0,2
"The estate is worth $386,522.47. It has debts of $87,197.28, funeral expenses of $5,809.33, a bequest of $60,455.92. Survivors include: a husband, 5 son(s), 1 daughter(s), a father, 3 brother(s), 1 grandchild(ren)",233059.93999999997,386522.47,87197.28,5809.33,60455.92,0,1,5,1,1,0,3,0,1
"The estate is worth $601,419.81. It has debts of $15,848.04, funeral expenses of $3,638.45, a bequest of $112,775.18. Survivors include: a husband, 5 son(s), 5 daughter(s), a father, a mother, 2 grandchild(ren)",469158.1400000001,601419.81,15848.04,3638.45,112775.18,0,1,5,5,1,1,0,0,2
"The estate is worth $721,745.94. It has debts of $111,834.67, funeral expenses of $3,853.15, a bequest of $140,329.99. Survivors include: a husband, 2 son(s), 5 daughter(s), a father, a mother, 2 brother(s), 2 grandchild(ren)",465728.1299999999,721745.94,111834.67,3853.15,140329.99,0,1,2,5,1,1,2,0,2
"The estate is worth $463,893.87. It has debts of $51,686.63, funeral expenses of $7,646.71, a bequest of $91,794.50. Survivors include: a wife, 3 daughter(s), a father, a mother, 2 brother(s), 3 sister(s), 2 grandchild(ren)",312766.03,463893.87,51686.63,7646.71,91794.5,1,0,0,3,1,1,2,3,2
"The estate is worth $118,294.31. It has debts of $21,698.81, funeral expenses of $1,671.82, a bequest of $2,898.57. Survivors include: 5 son(s), 3 daughter(s), a father, a mother, 2 brother(s), 3 sister(s), 2 grandchild(ren)",92025.11,118294.31,21698.81,1671.82,2898.57,0,0,5,3,1,1,2,3,2
"The estate is worth $308,394.37. It has debts of $23,593.84, funeral expenses of $4,772.08, a bequest of $47,631.97. Survivors include: a husband, 3 son(s), 3 daughter(s), a father, 3 brother(s), 3 sister(s), 2 grandchild(ren)",232396.47999999995,308394.37,23593.84,4772.08,47631.97,0,1,3,3,1,0,3,3,2
"The estate is worth $876,376.24. It has debts of $31,519.53, funeral expenses of $9,685.54, a bequest of $208,435.53. Survivors include: a wife, 4 son(s), a father, a mother, 3 sister(s), 1 grandchild(ren)",626735.6399999999,876376.24,31519.53,9685.54,208435.53,1,0,4,0,1,1,0,3,1
"The estate is worth $447,019.50. It has debts of $87,385.79, funeral expenses of $9,789.57, a bequest of $112,904.41. Survivors include: a husband, 3 son(s), 3 daughter(s), a mother, 1 brother(s), 3 sister(s)",236939.73,447019.5,87385.79,9789.57,112904.41,0,1,3,3,0,1,1,3,0
"The estate is worth $767,796.08. It has debts of $91,268.52, funeral expenses of $1,003.60, a bequest of $195,405.76. Survivors include: 5 son(s), 1 daughter(s), a mother, 3 brother(s), 2 sister(s), 2 grandchild(ren)",480118.2,767796.08,91268.52,1003.6,195405.76,0,0,5,1,0,1,3,2,2
"The estate is worth $451,834.75. It has debts of $21,029.70, funeral expenses of $5,019.64, a bequest of $3,164.22. Survivors include: 2 son(s), 5 daughter(s), a father, a mother, 3 brother(s), 2 sister(s), 2 grandchild(ren)",422621.19,451834.75,21029.7,5019.64,3164.22,0,0,2,5,1,1,3,2,2
"The estate is worth $901,286.17. It has debts of $126,125.36, funeral expenses of $1,548.26, a bequest of $166,637.02. Survivors include: a wife, 1 son(s), 5 daughter(s), 1 brother(s), 3 sister(s)",606975.53,901286.17,126125.36,1548.26,166637.02,1,0,1,5,0,0,1,3,0
"The estate is worth $274,788.57. It has debts of $55,090.40, funeral expenses of $4,963.41, a bequest of $67,392.05. Survivors include: a wife, 1 son(s), a father, a mother, 1 sister(s), 2 grandchild(ren)",147342.71000000002,274788.57,55090.4,4963.41,67392.05,1,0,1,0,1,1,0,1,2
"The estate is worth $649,478.51. It has debts of $77,352.51, funeral expenses of $4,455.10, a bequest of $76,937.29. Survivors include: a husband, 1 son(s), 4 daughter(s), a mother, 1 brother(s), 3 sister(s), 2 grandchild(ren)",490733.61,649478.51,77352.51,4455.1,76937.29,0,1,1,4,0,1,1,3,2
"The estate is worth $331,975.00. It has debts of $81,788.34, funeral expenses of $8,966.79, a bequest of $69,308.46. Survivors include: 5 son(s), 1 daughter(s), a father, a mother, 2 sister(s), 2 grandchild(ren)",171911.40999999997,331975.0,81788.34,8966.79,69308.46,0,0,5,1,1,1,0,2,2
"The estate is worth $865,832.56. It has debts of $33,301.13, funeral expenses of $1,488.94, a bequest of $105,095.25. Survivors include: 2 son(s), 1 daughter(s), a mother, 1 sister(s), 1 grandchild(ren)",725947.2400000001,865832.56,33301.13,1488.94,105095.25,0,0,2,1,0,1,0,1,1
"The estate is worth $643,537.23. It has debts of $33,055.19, funeral expenses of $8,106.30, a bequest of $96,784.24. Survivors include: a wife, 5 son(s), a father, 2 brother(s), 2 grandchild(ren)",505591.5,643537.23,33055.19,8106.3,96784.24,1,0,5,0,1,0,2,0,2
"The estate is worth $268,533.40. It has debts of $23,863.06, funeral expenses of $4,688.15, a bequest of $60,594.58. Survivors include: a wife, 5 son(s), 2 daughter(s), a father, 3 brother(s), 2 sister(s), 1 grandchild(ren)",179387.61000000004,268533.4,23863.06,4688.15,60594.58,1,0,5,2,1,0,3,2,1
"The estate is worth $286,226.61. It has debts of $46,069.92, funeral expenses of $8,224.63, a bequest of $19,747.82. Survivors include: a wife, 3 son(s), 2 daughter(s), a father, a mother, 3 sister(s), 1 grandchild(ren)",212184.24,286226.61,46069.92,8224.63,19747.82,1,0,3,2,1,1,0,3,1
"The estate is worth $883,664.20. It has debts of $70,069.83, funeral expenses of $1,701.24, a bequest of $137,017.08. Survivors include: a husband, 3 son(s), a father, 2 brother(s), 1 sister(s), 1 grandchild(ren)",674876.05,883664.2,70069.83,1701.24,137017.08,0,1,3,0,1,0,2,1,1
"The estate is worth $414,191.95. It has debts of $5,933.75, funeral expenses of $1,279.65, a bequest of $80,967.04. Survivors include: 3 daughter(s), 1 sister(s)",326011.51,414191.95,5933.75,1279.65,80967.04,0,0,0,3,0,0,0,1,0
"The estate is worth $100,424.00. It has debts of $8,867.05, funeral expenses of $3,402.86, a bequest of $20,220.02. Survivors include: a wife, 2 son(s), 2 daughter(s), a father, a mother, 3 brother(s), 3 sister(s)",67934.06999999999,100424.0,8867.05,3402.86,20220.02,1,0,2,2,1,1,3,3,0
"The estate is worth $301,435.90. It has debts of $55,622.37, funeral expenses of $1,649.40, a bequest of $13,253.68. Survivors include: a wife, 4 son(s), 4 daughter(s), a father, a mother, 2 brother(s), 3 sister(s), 2 grandchild(ren)",230910.45000000004,301435.9,55622.37,1649.4,13253.68,1,0,4,4,1,1,2,3,2
"The estate is worth $277,841.06. It has debts of $21,856.50, funeral expenses of $8,677.23, a bequest of $36,746.77. Survivors include: a wife, 3 son(s), 1 daughter(s), a father, a mother, 3 sister(s), 1 grandchild(ren)",210560.56,277841.06,21856.5,8677.23,36746.77,1,0,3,1,1,1,0,3,1
"The estate is worth $568,645.07. It has debts of $50,150.44, funeral expenses of $9,268.82, a bequest of $66.20. Survivors include: 4 son(s), a father, a mother, 1 brother(s), 1 sister(s), 1 grandchild(ren)",509159.6099999999,568645.07,50150.44,9268.82,66.2,0,0,4,0,1,1,1,1,1
"The estate is worth $789,150.63. It has debts of $14,950.50, funeral expenses of $6,307.08, a bequest of $228,077.94. Survivors include: a wife, 5 son(s), 3 daughter(s), a mother, 3 brother(s), 2 sister(s), 2 grandchild(ren)",539815.1100000001,789150.63,14950.5,6307.08,228077.94,1,0,5,3,0,1,3,2,2
"The estate is worth $747,176.94. It has debts of $20,379.28, funeral expenses of $3,540.94, a bequest of $74,385.30. Survivors include: a wife, 1 son(s), 2 daughter(s), a mother, 3 sister(s)",648871.4199999999,747176.94,20379.28,3540.94,74385.3,1,0,1,2,0,1,0,3,0
"The estate is worth $994,996.13. It has debts of $183,646.85, funeral expenses of $5,833.57, a bequest of $203,618.04. Survivors include: a husband, 5 son(s), a father, 3 brother(s), 2 grandchild(ren)",601897.67,994996.13,183646.85,5833.57,203618.04,0,1,5,0,1,0,3,0,2
"The estate is worth $354,214.18. It has debts of $40,746.68, funeral expenses of $7,606.79, a bequest of $84,967.79. Survivors include: a wife, 1 son(s), 3 daughter(s), a father, 2 brother(s), 3 sister(s)",220892.92000000004,354214.18,40746.68,7606.79,84967.79,1,0,1,3,1,0,2,3,0
"The estate is worth $451,578.70. It has debts of $46,772.36, funeral expenses of $1,877.12, a bequest of $61,438.84. Survivors include: a wife, 5 son(s), 5 daughter(s), a father, 3 brother(s), 1 sister(s), 2 grandchild(ren)",341490.38,451578.7,46772.36,1877.12,61438.84,1,0,5,5,1,0,3,1,2
"The estate is worth $543,321.65. It has debts of $90,350.44, funeral expenses of $3,811.82, a bequest of $58,600.98. Survivors include: a husband, 4 son(s), a father, a mother, 3 brother(s), 2 grandchild(ren)",390558.41,543321.65,90350.44,3811.82,58600.98,0,1,4,0,1,1,3,0,2
"The estate is worth $216,750.63. It has debts of $7,687.83, funeral expenses of $8,979.40, a bequest of $65,744.19. Survivors include: a husband, 3 son(s), 3 daughter(s), a father, 3 brother(s), 1 grandchild(ren)",134339.21000000002,216750.63,7687.83,8979.4,65744.19,0,1,3,3,1,0,3,0,1
"The estate is worth $203,783.14. It has debts of $36,770.26, funeral expenses of $6,251.47, a bequest of $15,909.16. Survivors include: a husband, 3 son(s), 3 daughter(s), a father, a mother, 2 brother(s), 2 sister(s)",144852.25,203783.14,36770.26,6251.47,15909.16,0,1,3,3,1,1,2,2,0
"The estate is worth $597,358.57. It has debts of $91,001.39, funeral expenses of $4,312.54, a bequest of $166,285.52. Survivors include: 1 son(s), 1 daughter(s), a mother, 3 brother(s), 2 sister(s)",335759.12,597358.57,91001.39,4312.54,166285.52,0,0,1,1,0,1,3,2,0
"The estate is worth $256,416.51. It has debts of $36,246.10, funeral expenses of $3,337.59, a bequest of $61,938.87. Survivors include: 4 son(s), 2 daughter(s), a father, 2 brother(s), 2 sister(s), 2 grandchild(ren)",154893.95,256416.51,36246.1,3337.59,61938.87,0,0,4,2,1,0,2,2,2
"The estate is worth $716,391.24. It has debts of $146,977.76, funeral expenses of $3,427.64, a bequest of $15,296.44. Survivors include: 1 son(s), 5 daughter(s), a father, a mother, 1 sister(s)",550689.4,716391.24,146977.76,3427.64,15296.44,0,0,1,5,1,1,0,1,0
"The estate is worth $575,784.76. It has debts of $80,160.54, funeral expenses of $2,317.58, a bequest of $1,741.16. Survivors include: a wife, 3 daughter(s), 1 brother(s), 1 grandchild(ren)",491565.48,575784.76,80160.54,2317.58,1741.16,1,0,0,3,0,0,1,0,1
"The estate is worth $292,538.84. It has debts of $44,016.71, funeral expenses of $8,937.83, a bequest of $54,800.18. Survivors include: a wife, 2 daughter(s), 2 brother(s), 3 sister(s)",184784.12000000005,292538.84,44016.71,8937.83,54800.18,1,0,0,2,0,0,2,3,0
"The estate is worth $419,847.62. It has debts of $58,879.86, funeral expenses of $2,439.26, a bequest of $119,026.51. Survivors include: 5 son(s), 1 daughter(s), a mother, 2 brother(s), 2 sister(s)",239501.99,419847.62,58879.86,2439.26,119026.51,0,0,5,1,0,1,2,2,0
"The estate is worth $519,231.71. It has debts of $115,000.20, funeral expenses of $3,849.22, a bequest of $79,487.06. Survivors include: a wife, 4 daughter(s), a mother, 1 brother(s)",320895.23000000004,519231.71,115000.2,3849.22,79487.06,1,0,0,4,0,1,1,0,0
"The estate is worth $420,410.16. It has debts of $22,697.98, funeral expenses of $8,954.73, a bequest of $122,761.49. Survivors include: a husband, 3 son(s), 2 daughter(s), a father, 3 brother(s), 1 sister(s), 2 grandchild(ren)",265995.96,420410.16,22697.98,8954.73,122761.49,0,1,3,2,1,0,3,1,2
"The estate is worth $285,924.15. It has debts of $1,970.48, funeral expenses of $7,463.59, a bequest of $59,714.17. Survivors include: a husband, 2 son(s), 4 daughter(s), a father, a mother, 3 brother(s), 2 grandchild(ren)",216775.91000000003,285924.15,1970.48,7463.59,59714.17,0,1,2,4,1,1,3,0,2
"The estate is worth $449,455.71. It has debts of $67,666.24, funeral expenses of $7,365.38, a bequest of $904.23. Survivors include: a wife, 2 son(s), 1 brother(s), 3 sister(s), 2 grandchild(ren)",373519.86,449455.71,67666.24,7365.38,904.23,1,0,2,0,0,0,1,3,2
"The estate is worth $73,615.66. It has debts of $9,275.57, funeral expenses of $2,089.40, a bequest of $5,343.82. Survivors include: 5 son(s), 5 daughter(s), a mother, 3 brother(s), 1 grandchild(ren)",56906.87,73615.66,9275.57,2089.4,5343.82,0,0,5,5,0,1,3,0,1
"The estate is worth $622,533.41. It has debts of $111,937.26, funeral expenses of $2,940.45, a bequest of $161,848.11. Survivors include: a husband, a mother, 2 brother(s), 1 sister(s), 1 grandchild(ren)",345807.59,622533.41,111937.26,2940.45,161848.11,0,1,0,0,0,1,2,1,1
"The estate is worth $505,190.87. It has debts of $25,347.85, funeral expenses of $9,934.73, a bequest of $61,098.12. Survivors include: a wife, 2 son(s), 5 daughter(s), a father, 2 brother(s), 2 sister(s)",408810.17,505190.87,25347.85,9934.73,61098.12,1,0,2,5,1,0,2,2,0
"The estate is worth $194,551.58. It has debts of $8,406.06, funeral expenses of $7,894.63, a bequest of $33,984.53. Survivors include: 5 son(s), 5 daughter(s), a mother, 3 brother(s), 2 grandchild(ren)",144266.36,194551.58,8406.06,7894.63,33984.53,0,0,5,5,0,1,3,0,2
"The estate is worth $439,733.94. It has debts of $34,668.38, funeral expenses of $6,503.77, a bequest of $101,547.02. Survivors include: a wife, 5 son(s), 2 daughter(s), 1 brother(s), 2 sister(s), 2 grandchild(ren)",297014.77,439733.94,34668.38,6503.77,101547.02,1,0,5,2,0,0,1,2,2
"The estate is worth $383,816.31. It has debts of $79,387.85, funeral expenses of $2,878.66, a bequest of $68,091.09. Survivors include: a wife, 1 daughter(s), a mother, 2 brother(s), 3 sister(s), 1 grandchild(ren)",233458.71,383816.31,79387.85,2878.66,68091.09,1,0,0,1,0,1,2,3,1
"The estate is worth $266,724.89. It has debts of $34,886.16, funeral expenses of $6,715.78, a bequest of $33,965.58. Survivors include: 1 son(s), 3 daughter(s), 2 sister(s), 2 grandchild(ren)",191157.37,266724.89,34886.16,6715.78,33965.58,0,0,1,3,0,0,0,2,2
"The estate is worth $62,759.37. It has debts of $4,520.02, funeral expenses of $8,887.49, a bequest of $9,657.34. Survivors include: a wife, 5 son(s), 1 daughter(s), a mother, 2 grandchild(ren)",39694.52,62759.37,4520.02,8887.49,9657.34,1,0,5,1,0,1,0,0,2
"The estate is worth $741,529.60. It has debts of $158,413.89, funeral expenses of $3,272.87, a bequest of $2,556.78. Survivors include: a husband, 4 son(s), 4 daughter(s), a mother, 3 brother(s), 2 sister(s)",577286.0599999999,741529.6,158413.89,3272.87,2556.78,0,1,4,4,0,1,3,2,0
"The estate is worth $70,665.50. It has debts of $6,934.81, funeral expenses of $2,390.89, a bequest of $15,260.87. Survivors include: 5 daughter(s), 2 grandchild(ren)",46078.93,70665.5,6934.81,2390.89,15260.87,0,0,0,5,0,0,0,0,2
"The estate is worth $278,759.02. It has debts of $1,046.63, funeral expenses of $6,192.56, a bequest of $31,808.80. Survivors include: a husband, 2 son(s), 3 daughter(s), a father, a mother, 1 brother(s), 3 sister(s), 2 grandchild(ren)",239711.03000000003,278759.02,1046.63,6192.56,31808.8,0,1,2,3,1,1,1,3,2
"The estate is worth $61,493.87. It has debts of $5,008.11, funeral expenses of $6,770.92, a bequest of $4,022.21. Survivors include: a wife, 3 son(s), 1 daughter(s), a father, 1 brother(s), 3 sister(s)",45692.630000000005,61493.87,5008.11,6770.92,4022.21,1,0,3,1,1,0,1,3,0
"The estate is worth $245,310.78. It has debts of $58,871.92, funeral expenses of $7,505.29, a bequest of $47,922.73. Survivors include: 5 son(s), a father, a mother, 1 brother(s), 1 sister(s), 2 grandchild(ren)",131010.83999999995,245310.78,58871.92,7505.29,47922.73,0,0,5,0,1,1,1,1,2
